REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2020/10/23 08:30:00,7178.81,104.41,TRADE
NSW1,2020/10/23 09:00:00,7029.88,64.67,TRADE
NSW1,2020/10/23 09:30:00,6964.97,48.93,TRADE
NSW1,2020/10/23 10:00:00,6920.35,53.22,TRADE
NSW1,2020/10/23 10:30:00,6823.51,51.78,TRADE
NSW1,2020/10/23 11:00:00,6809.36,41.19,TRADE
NSW1,2020/10/23 11:30:00,6842.24,45.13,TRADE
NSW1,2020/10/23 12:00:00,6821.57,49.21,TRADE
NSW1,2020/10/23 12:30:00,6858.68,60.78,TRADE
NSW1,2020/10/23 13:00:00,6955.05,63.67,TRADE
NSW1,2020/10/23 13:30:00,7169.91,78.19,TRADE
NSW1,2020/10/23 14:00:00,7143.11,64.60,TRADE
NSW1,2020/10/23 14:30:00,7184.8,123.15,TRADE
NSW1,2020/10/23 15:00:00,7384.18,68.34,TRADE
NSW1,2020/10/23 15:30:00,7589.55,70.42,TRADE
NSW1,2020/10/23 16:00:00,7950,2302.95,TRADE
NSW1,2020/10/23 16:30:00,7975.74,4502.26,TRADE
NSW1,2020/10/23 17:00:00,8023.69,34.24,TRADE
NSW1,2020/10/23 17:30:00,8091.46,47.09,TRADE
NSW1,2020/10/23 18:00:00,8289.45,43.63,TRADE
NSW1,2020/10/23 18:30:00,8254.39,44.75,TRADE
NSW1,2020/10/23 19:00:00,8263.48,38.83,TRADE
NSW1,2020/10/23 19:30:00,8096.44,43.66,TRADE
NSW1,2020/10/23 20:00:00,7930.7,107.79,TRADE
NSW1,2020/10/23 20:30:00,7723.65,103.95,TRADE
NSW1,2020/10/23 21:00:00,7499.16,50.21,TRADE
NSW1,2020/10/23 21:30:00,7505.98,55.20,TRADE
NSW1,2020/10/23 22:00:00,7379.4,49.65,TRADE
NSW1,2020/10/23 22:30:00,7349.57,60.78,TRADE
NSW1,2020/10/23 23:00:00,7220.97,46.05,TRADE
NSW1,2020/10/23 23:30:00,7118.98,55.72,TRADE
NSW1,2020/10/24 00:00:00,7059.2,91.65,TRADE
NSW1,2020/10/24 00:30:00,6869.1,45.74,TRADE
NSW1,2020/10/24 01:00:00,6637.56,38.14,TRADE
NSW1,2020/10/24 01:30:00,6331.78,38.72,TRADE
NSW1,2020/10/24 02:00:00,6079.57,39.18,TRADE
NSW1,2020/10/24 02:30:00,5942.29,40.15,TRADE
NSW1,2020/10/24 03:00:00,5846.39,57.35,TRADE
NSW1,2020/10/24 03:30:00,5779.93,49.50,TRADE
NSW1,2020/10/24 04:00:00,5757.13,41.57,TRADE
NSW1,2020/10/24 04:30:00,5838.07,41.63,TRADE
NSW1,2020/10/24 05:00:00,5905.93,46.33,TRADE
NSW1,2020/10/24 05:30:00,6078.08,43.40,TRADE
NSW1,2020/10/24 06:00:00,6257.29,39.08,TRADE
NSW1,2020/10/24 06:30:00,6486.22,40.20,TRADE
NSW1,2020/10/24 07:00:00,6674.51,48.16,TRADE
NSW1,2020/10/24 07:30:00,6821.12,39.56,TRADE
NSW1,2020/10/24 08:00:00,6969.33,48.25,TRADE
NSW1,2020/10/24 08:30:00,7186.18,51.10,TRADE
NSW1,2020/10/24 09:00:00,7329.87,54.83,TRADE
NSW1,2020/10/24 09:30:00,7377.39,51.13,TRADE
NSW1,2020/10/24 10:00:00,7280.65,42.74,TRADE
NSW1,2020/10/24 10:30:00,7301.83,51.64,TRADE
NSW1,2020/10/24 11:00:00,7159.7,41.79,TRADE
NSW1,2020/10/24 11:30:00,7164.56,39.80,TRADE
NSW1,2020/10/24 12:00:00,7247.28,36.48,TRADE
NSW1,2020/10/24 12:30:00,7349.46,48.02,TRADE
NSW1,2020/10/24 13:00:00,7319.9,39.14,TRADE
NSW1,2020/10/24 13:30:00,7373.12,43.79,TRADE
NSW1,2020/10/24 14:00:00,7355.76,43.82,TRADE
NSW1,2020/10/24 14:30:00,7363.13,41.08,TRADE
NSW1,2020/10/24 15:00:00,7461.39,52.31,TRADE
NSW1,2020/10/24 15:30:00,7581.48,46.43,TRADE
NSW1,2020/10/24 16:00:00,7612.35,45.21,TRADE
NSW1,2020/10/24 16:30:00,7702.06,40.80,TRADE
NSW1,2020/10/24 17:00:00,7850.84,40.53,TRADE
NSW1,2020/10/24 17:30:00,7944.2,50.35,TRADE
NSW1,2020/10/24 18:00:00,7956.9,58.24,TRADE
NSW1,2020/10/24 18:30:00,7846.19,87.80,TRADE
NSW1,2020/10/24 19:00:00,7700.31,49.41,TRADE
NSW1,2020/10/24 19:30:00,7631.12,109.42,TRADE
NSW1,2020/10/24 20:00:00,7442.69,57.88,TRADE
NSW1,2020/10/24 20:30:00,7306.33,56.33,TRADE
NSW1,2020/10/24 21:00:00,7164.5,45.79,TRADE
NSW1,2020/10/24 21:30:00,7109.3,45.84,TRADE
NSW1,2020/10/24 22:00:00,7008.24,43.71,TRADE
NSW1,2020/10/24 22:30:00,6972.41,51.74,TRADE
NSW1,2020/10/24 23:00:00,6883.65,46.95,TRADE
NSW1,2020/10/24 23:30:00,6715.04,41.33,TRADE
NSW1,2020/10/25 00:00:00,6594.08,38.96,TRADE
NSW1,2020/10/25 00:30:00,6462.79,39.71,TRADE
NSW1,2020/10/25 01:00:00,6273.87,39.54,TRADE
NSW1,2020/10/25 01:30:00,6033.67,41.94,TRADE
NSW1,2020/10/25 02:00:00,5834.01,39.32,TRADE
NSW1,2020/10/25 02:30:00,5742.46,37.90,TRADE
NSW1,2020/10/25 03:00:00,5676.8,37.12,TRADE
NSW1,2020/10/25 03:30:00,5616.68,35.46,TRADE
NSW1,2020/10/25 04:00:00,5615.75,36.73,TRADE
NSW1,2020/10/25 04:30:00,5620.84,35.25,TRADE
NSW1,2020/10/25 05:00:00,5684.1,36.23,TRADE
NSW1,2020/10/25 05:30:00,5775.76,38.05,TRADE
NSW1,2020/10/25 06:00:00,5899.62,37.24,TRADE
NSW1,2020/10/25 06:30:00,6078.87,30,TRADE
NSW1,2020/10/25 07:00:00,6288.76,34.56,TRADE
NSW1,2020/10/25 07:30:00,6548.32,29.64,TRADE
NSW1,2020/10/25 08:00:00,6790.68,36.20,TRADE
NSW1,2020/10/25 08:30:00,6982.56,53.70,TRADE
NSW1,2020/10/25 09:00:00,7049.61,43.79,TRADE
NSW1,2020/10/25 09:30:00,7072.03,38.01,TRADE
NSW1,2020/10/25 10:00:00,7094.94,37.47,TRADE
NSW1,2020/10/25 10:30:00,7181.91,41.36,TRADE
NSW1,2020/10/25 11:00:00,7118.97,39.17,TRADE
NSW1,2020/10/25 11:30:00,7058.76,38.27,TRADE
NSW1,2020/10/25 12:00:00,6992.2,38.27,TRADE
NSW1,2020/10/25 12:30:00,6947.54,39.74,TRADE
NSW1,2020/10/25 13:00:00,6936.84,39.04,TRADE
NSW1,2020/10/25 13:30:00,6958.96,54.17,TRADE
NSW1,2020/10/25 14:00:00,7115.93,52.86,TRADE
NSW1,2020/10/25 14:30:00,7246.73,55.26,TRADE
NSW1,2020/10/25 15:00:00,7423.16,41.91,TRADE
NSW1,2020/10/25 15:30:00,7627.04,43.05,TRADE
NSW1,2020/10/25 16:00:00,7855.65,38.82,TRADE
NSW1,2020/10/25 16:30:00,8022.95,35.64,TRADE
NSW1,2020/10/25 17:00:00,8254.91,85.10,TRADE
NSW1,2020/10/25 17:30:00,8445.64,95.73,TRADE
NSW1,2020/10/25 18:00:00,8425.02,52.56,TRADE
NSW1,2020/10/25 18:30:00,8426.66,50.35,TRADE
NSW1,2020/10/25 19:00:00,8308.61,70.96,TRADE
NSW1,2020/10/25 19:30:00,8079.58,67.51,TRADE
NSW1,2020/10/25 20:00:00,7891.97,73.14,TRADE
NSW1,2020/10/25 20:30:00,7602.62,51.28,TRADE
NSW1,2020/10/25 21:00:00,7410.28,49.53,TRADE
NSW1,2020/10/25 21:30:00,7323.86,43.15,TRADE
NSW1,2020/10/25 22:00:00,7124.46,37.69,TRADE
NSW1,2020/10/25 22:30:00,7044.35,39.73,TRADE
NSW1,2020/10/25 23:00:00,6889.32,38.51,TRADE
NSW1,2020/10/25 23:30:00,6732.62,42.34,TRADE
NSW1,2020/10/26 00:00:00,6679.5,41.47,TRADE
NSW1,2020/10/26 00:30:00,6510.87,39.31,TRADE
NSW1,2020/10/26 01:00:00,6359.94,38.75,TRADE
NSW1,2020/10/26 01:30:00,6135.35,38.99,TRADE
NSW1,2020/10/26 02:00:00,5959.48,37.62,TRADE
NSW1,2020/10/26 02:30:00,5826.47,35.10,TRADE
NSW1,2020/10/26 03:00:00,5785.58,36.67,TRADE
NSW1,2020/10/26 03:30:00,5783.71,38.85,TRADE
NSW1,2020/10/26 04:00:00,5848.98,38.36,TRADE
NSW1,2020/10/26 04:30:00,6027.62,38.76,TRADE
NSW1,2020/10/26 05:00:00,6307.27,41.92,TRADE
NSW1,2020/10/26 05:30:00,6779.23,45.52,TRADE
NSW1,2020/10/26 06:00:00,7297.26,101.54,TRADE
NSW1,2020/10/26 06:30:00,7743.44,58.71,TRADE
NSW1,2020/10/26 07:00:00,8158.48,219.13,TRADE
NSW1,2020/10/26 07:30:00,8266.59,110.50,TRADE
NSW1,2020/10/26 08:00:00,8255.63,61.75,TRADE
NSW1,2020/10/26 08:30:00,8287.6,57.21,TRADE
NSW1,2020/10/26 09:00:00,8248.64,43.49,TRADE
NSW1,2020/10/26 09:30:00,8309.25,42.07,TRADE
NSW1,2020/10/26 10:00:00,8234.4,38.08,TRADE
NSW1,2020/10/26 10:30:00,8211.77,41.98,TRADE
NSW1,2020/10/26 11:00:00,8096.22,38.61,TRADE
NSW1,2020/10/26 11:30:00,8001.79,39.32,TRADE
NSW1,2020/10/26 12:00:00,7903.84,39.08,TRADE
NSW1,2020/10/26 12:30:00,7728.88,38.77,TRADE
NSW1,2020/10/26 13:00:00,7708.13,40.48,TRADE
NSW1,2020/10/26 13:30:00,7690.3,39.15,TRADE
NSW1,2020/10/26 14:00:00,7678.86,40.67,TRADE
NSW1,2020/10/26 14:30:00,7728.69,38.39,TRADE
NSW1,2020/10/26 15:00:00,7851.18,41.81,TRADE
NSW1,2020/10/26 15:30:00,8116.79,50.78,TRADE
NSW1,2020/10/26 16:00:00,8384,58.10,TRADE
NSW1,2020/10/26 16:30:00,8673.44,71.34,TRADE
NSW1,2020/10/26 17:00:00,9035.18,360.87,TRADE
NSW1,2020/10/26 17:30:00,9218.6,42.11,TRADE
NSW1,2020/10/26 18:00:00,9324.77,56.47,TRADE
NSW1,2020/10/26 18:30:00,9282.97,49.63,TRADE
NSW1,2020/10/26 19:00:00,9169.64,50.66,TRADE
NSW1,2020/10/26 19:30:00,8952.79,50.94,TRADE
NSW1,2020/10/26 20:00:00,8693.26,62.71,TRADE
NSW1,2020/10/26 20:30:00,8409.48,62.96,TRADE
NSW1,2020/10/26 21:00:00,8120.09,49.35,TRADE
NSW1,2020/10/26 21:30:00,7897.24,50.28,TRADE
NSW1,2020/10/26 22:00:00,7779.8,44.16,TRADE
NSW1,2020/10/26 22:30:00,7713.45,53.65,TRADE
NSW1,2020/10/26 23:00:00,7550.25,47.63,TRADE
NSW1,2020/10/26 23:30:00,7413.68,45.32,TRADE
NSW1,2020/10/27 00:00:00,7336.61,44.84,TRADE
NSW1,2020/10/27 00:30:00,7158.16,40.66,TRADE
NSW1,2020/10/27 01:00:00,6989.35,41.30,TRADE
NSW1,2020/10/27 01:30:00,6746.22,41.91,TRADE
NSW1,2020/10/27 02:00:00,6488.07,40.62,TRADE
NSW1,2020/10/27 02:30:00,6273.96,42.07,TRADE
NSW1,2020/10/27 03:00:00,6171.27,43.59,TRADE
NSW1,2020/10/27 03:30:00,6159.27,41.38,TRADE
NSW1,2020/10/27 04:00:00,6215.8,43.22,TRADE
NSW1,2020/10/27 04:30:00,6409.54,48.40,TRADE
NSW1,2020/10/27 05:00:00,6681.51,50.68,TRADE
NSW1,2020/10/27 05:30:00,7180.86,67.40,TRADE
NSW1,2020/10/27 06:00:00,7649.6,58.43,TRADE
NSW1,2020/10/27 06:30:00,8022.37,131.32,TRADE
NSW1,2020/10/27 07:00:00,8280.08,299.60,TRADE
NSW1,2020/10/27 07:30:00,8327.14,77.08,TRADE
NSW1,2020/10/27 08:00:00,8125.52,60.90,TRADE
NSW1,2020/10/27 08:30:00,8005.77,58.30,TRADE
NSW1,2020/10/27 09:00:00,7894.44,61.27,TRADE
NSW1,2020/10/27 09:30:00,7724.91,56.97,TRADE
NSW1,2020/10/27 10:00:00,7585.31,49.12,TRADE
NSW1,2020/10/27 10:30:00,7377.41,47.48,TRADE
NSW1,2020/10/27 11:00:00,7263.98,41.03,TRADE
NSW1,2020/10/27 11:30:00,7120.78,47.95,TRADE
NSW1,2020/10/27 12:00:00,7096.16,41.48,TRADE
NSW1,2020/10/27 12:30:00,7003.57,48.99,TRADE
NSW1,2020/10/27 13:00:00,6953.41,53.37,TRADE
NSW1,2020/10/27 13:30:00,6961.62,62.22,TRADE
NSW1,2020/10/27 14:00:00,6950.67,65.54,TRADE
NSW1,2020/10/27 14:30:00,6961.02,62.43,TRADE
NSW1,2020/10/27 15:00:00,7156.21,62.66,TRADE
NSW1,2020/10/27 15:30:00,7323.09,63.48,TRADE
NSW1,2020/10/27 16:00:00,7468.19,57.33,TRADE
NSW1,2020/10/27 16:30:00,7700.57,50.70,TRADE
NSW1,2020/10/27 17:00:00,8116.61,59.89,TRADE
NSW1,2020/10/27 17:30:00,8239.7,54.08,TRADE
NSW1,2020/10/27 18:00:00,8452.39,55.19,TRADE
NSW1,2020/10/27 18:30:00,8480.25,57.54,TRADE
NSW1,2020/10/27 19:00:00,8538.05,64.22,TRADE
NSW1,2020/10/27 19:30:00,8459.65,60.06,TRADE
NSW1,2020/10/27 20:00:00,8232.62,50.36,TRADE
NSW1,2020/10/27 20:30:00,8032.99,48.18,TRADE
NSW1,2020/10/27 21:00:00,7785.64,46.72,TRADE
NSW1,2020/10/27 21:30:00,7663.41,42.87,TRADE
NSW1,2020/10/27 22:00:00,7568.86,42.47,TRADE
NSW1,2020/10/27 22:30:00,7487.31,48.58,TRADE
NSW1,2020/10/27 23:00:00,7403.25,50.43,TRADE
NSW1,2020/10/27 23:30:00,7279.3,49.96,TRADE
NSW1,2020/10/28 00:00:00,7220.89,49.85,TRADE
NSW1,2020/10/28 00:30:00,7103.6,61.97,TRADE
NSW1,2020/10/28 01:00:00,6868.38,56.95,TRADE
NSW1,2020/10/28 01:30:00,6619.35,50.43,TRADE
NSW1,2020/10/28 02:00:00,6344.36,44.81,TRADE
NSW1,2020/10/28 02:30:00,6214.66,43.41,TRADE
NSW1,2020/10/28 03:00:00,6115.16,42.15,TRADE
NSW1,2020/10/28 03:30:00,6047.88,41.42,TRADE
NSW1,2020/10/28 04:00:00,6063.74,43.21,TRADE
NSW1,2020/10/28 04:30:00,6291.78,56.08,TRADE
NSW1,2020/10/28 05:00:00,6630.06,63.72,TRADE
NSW1,2020/10/28 05:30:00,7078.56,63.34,TRADE
NSW1,2020/10/28 06:00:00,7449.06,192.15,TRADE
NSW1,2020/10/28 06:30:00,7680.47,67.07,TRADE
NSW1,2020/10/28 07:00:00,7839.92,68.06,TRADE
NSW1,2020/10/28 07:30:00,7888.75,52.27,TRADE
NSW1,2020/10/28 08:00:00,7792.38,53.27,TRADE
NSW1,2020/10/28 08:30:00,7680.59,51.58,TRADE
NSW1,2020/10/28 09:00:00,7509.02,51,TRADE
NSW1,2020/10/28 09:30:00,7488.62,44.91,TRADE
NSW1,2020/10/28 10:00:00,7453.82,45.18,TRADE
NSW1,2020/10/28 10:30:00,7540.61,49.67,TRADE
NSW1,2020/10/28 11:00:00,7573.23,49.10,TRADE
NSW1,2020/10/28 11:30:00,7445.03,44.72,TRADE
NSW1,2020/10/28 12:00:00,7325.75,53.93,TRADE
NSW1,2020/10/28 12:30:00,7308.66,51.40,TRADE
NSW1,2020/10/28 13:00:00,7202.26,51.12,TRADE
NSW1,2020/10/28 13:30:00,7014.5,52.43,TRADE
NSW1,2020/10/28 14:00:00,6928.48,67.29,TRADE
NSW1,2020/10/28 14:30:00,6973.46,64.85,TRADE
NSW1,2020/10/28 15:00:00,7150.93,67.04,TRADE
NSW1,2020/10/28 15:30:00,7286.58,129.62,TRADE
NSW1,2020/10/28 16:00:00,7559.18,40.88,TRADE
NSW1,2020/10/28 16:30:00,7769.54,50.50,TRADE
NSW1,2020/10/28 17:00:00,7998.03,147,TRADE
NSW1,2020/10/28 17:30:00,8244.66,128.65,TRADE
NSW1,2020/10/28 18:00:00,8355.68,58.25,TRADE
NSW1,2020/10/28 18:30:00,8384.58,70.10,TRADE
NSW1,2020/10/28 19:00:00,8378.22,77.21,TRADE
NSW1,2020/10/28 19:30:00,8265.24,67.27,TRADE
NSW1,2020/10/28 20:00:00,7977.02,57.60,TRADE
NSW1,2020/10/28 20:30:00,7811.08,59.88,TRADE
NSW1,2020/10/28 21:00:00,7557.36,53.41,TRADE
NSW1,2020/10/28 21:30:00,7533.77,48.86,TRADE
NSW1,2020/10/28 22:00:00,7489.28,42.69,TRADE
NSW1,2020/10/28 22:30:00,7416.51,59.21,TRADE
NSW1,2020/10/28 23:00:00,7333.34,54.48,TRADE
NSW1,2020/10/28 23:30:00,7196.38,57.98,TRADE
NSW1,2020/10/29 00:00:00,7102.42,77.91,TRADE
NSW1,2020/10/29 00:30:00,6982.02,56.70,TRADE
NSW1,2020/10/29 01:00:00,6810.35,53.96,TRADE
NSW1,2020/10/29 01:30:00,6526.49,46.19,TRADE
NSW1,2020/10/29 02:00:00,6289.49,41.29,TRADE
NSW1,2020/10/29 02:30:00,6150.07,39.35,TRADE
NSW1,2020/10/29 03:00:00,5974.16,39.23,TRADE
NSW1,2020/10/29 03:30:00,6019.43,39.66,TRADE
NSW1,2020/10/29 04:00:00,6177.9,43.65,TRADE
NSW1,2020/10/29 04:30:00,6342.07,48.01,TRADE
NSW1,2020/10/29 05:00:00,6673.08,50.63,TRADE
NSW1,2020/10/29 05:30:00,7034.63,57.75,TRADE
NSW1,2020/10/29 06:00:00,7446.37,59.36,TRADE
NSW1,2020/10/29 06:30:00,7708.7,52.98,TRADE
NSW1,2020/10/29 07:00:00,7946.32,48.33,TRADE
NSW1,2020/10/29 07:30:00,7915.4,43.87,TRADE
NSW1,2020/10/29 08:00:00,7650.34,40.02,TRADE
NSW1,2020/10/29 08:30:00,7537,37.65,TRADE
NSW1,2020/10/29 09:00:00,7309.8,39.63,TRADE
NSW1,2020/10/29 09:30:00,7134.76,31.27,TRADE
NSW1,2020/10/29 10:00:00,7005.02,34.05,TRADE
NSW1,2020/10/29 10:30:00,6961.74,37.57,TRADE
NSW1,2020/10/29 11:00:00,6854.97,36.62,TRADE
NSW1,2020/10/29 11:30:00,6791.63,32.22,TRADE
NSW1,2020/10/29 12:00:00,6777.06,32.25,TRADE
NSW1,2020/10/29 12:30:00,6699.66,38.44,TRADE
NSW1,2020/10/29 13:00:00,6741.86,33.53,TRADE
NSW1,2020/10/29 13:30:00,6872.96,44.36,TRADE
NSW1,2020/10/29 14:00:00,6952.43,44.02,TRADE
NSW1,2020/10/29 14:30:00,6981.42,42.01,TRADE
NSW1,2020/10/29 15:00:00,7094.61,40.39,TRADE
NSW1,2020/10/29 15:30:00,7413.39,42.06,TRADE
NSW1,2020/10/29 16:00:00,7673.5,35.97,TRADE
NSW1,2020/10/29 16:30:00,7686.21,35.87,TRADE
NSW1,2020/10/29 17:00:00,7978.25,43.51,TRADE
NSW1,2020/10/29 17:30:00,8122.27,44.64,TRADE
NSW1,2020/10/29 18:00:00,8211.04,49.63,TRADE
NSW1,2020/10/29 18:30:00,8293.8,54.26,TRADE
NSW1,2020/10/29 19:00:00,8304.85,77.92,TRADE
NSW1,2020/10/29 19:30:00,8191.64,94.99,TRADE
NSW1,2020/10/29 20:00:00,8062.62,67.62,TRADE
NSW1,2020/10/29 20:30:00,7914.91,51.42,TRADE
NSW1,2020/10/29 21:00:00,7712.9,46.17,TRADE
NSW1,2020/10/29 21:30:00,7600.52,47.61,TRADE
NSW1,2020/10/29 22:00:00,7444.86,41.59,TRADE
NSW1,2020/10/29 22:30:00,7398.37,49.74,TRADE
NSW1,2020/10/29 23:00:00,7305.58,47.49,TRADE
NSW1,2020/10/29 23:30:00,7222.36,51.23,TRADE
NSW1,2020/10/30 00:00:00,7151.24,47.89,TRADE
NSW1,2020/10/30 00:30:00,6969.83,42.58,TRADE
NSW1,2020/10/30 01:00:00,6804.62,40.26,TRADE
NSW1,2020/10/30 01:30:00,6531.45,40.19,TRADE
NSW1,2020/10/30 02:00:00,6294.32,42.97,TRADE
NSW1,2020/10/30 02:30:00,6123.53,40.30,TRADE
NSW1,2020/10/30 03:00:00,6012.22,40.93,TRADE
NSW1,2020/10/30 03:30:00,6019.99,41.45,TRADE
NSW1,2020/10/30 04:00:00,6100.19,41.61,TRADE
NSW1,2020/10/30 04:30:00,6281.5,47.44,TRADE
NSW1,2020/10/30 05:00:00,6491.05,55.53,TRADE
NSW1,2020/10/30 05:30:00,6933.01,67.41,TRADE
NSW1,2020/10/30 06:00:00,7261.8,40.94,TRADE
NSW1,2020/10/30 06:30:00,7454.11,45.13,TRADE
NSW1,2020/10/30 07:00:00,7525.59,48.12,TRADE
NSW1,2020/10/30 07:30:00,7358.87,37.98,TRADE
NSW1,2020/10/30 08:00:00,7206.28,35.82,TRADE
NSW1,2020/10/30 08:30:00,7045.04,37.83,TRADE
NSW1,2020/10/30 09:00:00,6889.12,38.49,TRADE
NSW1,2020/10/30 09:30:00,6732.97,36.95,TRADE
NSW1,2020/10/30 10:00:00,6654.11,32.43,TRADE
NSW1,2020/10/30 10:30:00,6579.77,38.53,TRADE
NSW1,2020/10/30 11:00:00,6593.7,36.27,TRADE
NSW1,2020/10/30 11:30:00,6549.97,32.42,TRADE
NSW1,2020/10/30 12:00:00,6548.42,28.78,TRADE
NSW1,2020/10/30 12:30:00,6477.09,29.60,TRADE
NSW1,2020/10/30 13:00:00,6459.21,29,TRADE
NSW1,2020/10/30 13:30:00,6567.17,37.27,TRADE
NSW1,2020/10/30 14:00:00,6678.75,36.90,TRADE
NSW1,2020/10/30 14:30:00,6825.46,36.47,TRADE
NSW1,2020/10/30 15:00:00,6939.26,37.39,TRADE
NSW1,2020/10/30 15:30:00,7002.05,34.55,TRADE
NSW1,2020/10/30 16:00:00,7155.24,40.09,TRADE
NSW1,2020/10/30 16:30:00,7304.5,32.50,TRADE
NSW1,2020/10/30 17:00:00,7467.48,47.93,TRADE
NSW1,2020/10/30 17:30:00,7615.07,39.47,TRADE
NSW1,2020/10/30 18:00:00,7787.08,39.45,TRADE
NSW1,2020/10/30 18:30:00,7855.3,44.73,TRADE
NSW1,2020/10/30 19:00:00,7895.61,52.19,TRADE
NSW1,2020/10/30 19:30:00,7798.94,41.92,TRADE
NSW1,2020/10/30 20:00:00,7689.92,54.73,TRADE
NSW1,2020/10/30 20:30:00,7512.87,48.96,TRADE
NSW1,2020/10/30 21:00:00,7339.77,41.12,TRADE
NSW1,2020/10/30 21:30:00,7318.99,38.16,TRADE
NSW1,2020/10/30 22:00:00,7194.49,38.09,TRADE
NSW1,2020/10/30 22:30:00,7277.49,44.98,TRADE
NSW1,2020/10/30 23:00:00,7160.79,40.66,TRADE
NSW1,2020/10/30 23:30:00,7019.07,38.84,TRADE
NSW1,2020/10/31 00:00:00,6899.7,38.62,TRADE
NSW1,2020/10/31 00:30:00,6755.19,38.41,TRADE
NSW1,2020/10/31 01:00:00,6573.56,38.43,TRADE
NSW1,2020/10/31 01:30:00,6361.86,39.87,TRADE
NSW1,2020/10/31 02:00:00,6121.44,40.72,TRADE
NSW1,2020/10/31 02:30:00,5916.24,40.73,TRADE
NSW1,2020/10/31 03:00:00,5822.05,41.52,TRADE
NSW1,2020/10/31 03:30:00,5753.38,39.67,TRADE
NSW1,2020/10/31 04:00:00,5717.3,40.42,TRADE
NSW1,2020/10/31 04:30:00,5786.64,42.27,TRADE
NSW1,2020/10/31 05:00:00,5889.27,43.48,TRADE
NSW1,2020/10/31 05:30:00,6100.05,47.34,TRADE
NSW1,2020/10/31 06:00:00,6243.72,46.92,TRADE
NSW1,2020/10/31 06:30:00,6493.41,42.52,TRADE
NSW1,2020/10/31 07:00:00,6756.01,42.38,TRADE
NSW1,2020/10/31 07:30:00,6997.97,42.59,TRADE
NSW1,2020/10/31 08:00:00,6990.02,37.78,TRADE
NSW1,2020/10/31 08:30:00,7046.39,35.75,TRADE
NSW1,2020/10/31 09:00:00,6736.47,31.90,TRADE
NSW1,2020/10/31 09:30:00,6659.11,38.62,TRADE
NSW1,2020/10/31 10:00:00,6520.44,35.93,TRADE
NSW1,2020/10/31 10:30:00,6486.82,38.04,TRADE
NSW1,2020/10/31 11:00:00,6451.62,39.67,TRADE
NSW1,2020/10/31 11:30:00,6648.14,40.53,TRADE
NSW1,2020/10/31 12:00:00,6857.13,45.75,TRADE
NSW1,2020/10/31 12:30:00,6919.47,51.39,TRADE
NSW1,2020/10/31 13:00:00,6538.8,46.73,TRADE
NSW1,2020/10/31 13:30:00,6348.39,36.82,TRADE
NSW1,2020/10/31 14:00:00,6497.78,41.94,TRADE
NSW1,2020/10/31 14:30:00,6534.94,46.98,TRADE
NSW1,2020/10/31 15:00:00,6700.85,43.66,TRADE
NSW1,2020/10/31 15:30:00,6998.7,46.36,TRADE
NSW1,2020/10/31 16:00:00,7199.17,43.22,TRADE
NSW1,2020/10/31 16:30:00,7351.17,42.96,TRADE
NSW1,2020/10/31 17:00:00,7502.03,44.70,TRADE
NSW1,2020/10/31 17:30:00,7659.55,50.06,TRADE
NSW1,2020/10/31 18:00:00,7711.74,59.33,TRADE
NSW1,2020/10/31 18:30:00,7640.02,59.93,TRADE
NSW1,2020/10/31 19:00:00,7638.53,61.94,TRADE
NSW1,2020/10/31 19:30:00,7555.88,59.67,TRADE
NSW1,2020/10/31 20:00:00,7475.21,58.40,TRADE
NSW1,2020/10/31 20:30:00,7349.21,54.30,TRADE
NSW1,2020/10/31 21:00:00,7216.77,48.42,TRADE
NSW1,2020/10/31 21:30:00,7142.93,45.18,TRADE
NSW1,2020/10/31 22:00:00,7046.03,42.01,TRADE
NSW1,2020/10/31 22:30:00,7036.16,45.84,TRADE
NSW1,2020/10/31 23:00:00,6926.71,45.06,TRADE
NSW1,2020/10/31 23:30:00,6728.18,45.64,TRADE
NSW1,2020/11/01 00:00:00,6637.04,43.34,TRADE
E
NSW1,2020/11/01 00:30:00,6512.47,45.93,TRADE
NSW1,2020/11/01 01:00:00,6337.96,48.90,TRADE
NSW1,2020/11/01 01:30:00,6112.3,48.31,TRADE
NSW1,2020/11/01 02:00:00,5919.13,47.72,TRADE
NSW1,2020/11/01 02:30:00,5803.31,43.82,TRADE
NSW1,2020/11/01 03:00:00,5714.56,41.68,TRADE
NSW1,2020/11/01 03:30:00,5670.87,41.45,TRADE
NSW1,2020/11/01 04:00:00,5648.54,41.73,TRADE
NSW1,2020/11/01 04:30:00,5709.17,41.84,TRADE
NSW1,2020/11/01 05:00:00,5807.12,41.14,TRADE
NSW1,2020/11/01 05:30:00,5933.29,40.81,TRADE
NSW1,2020/11/01 06:00:00,5909.5,38.51,TRADE
NSW1,2020/11/01 06:30:00,6054.35,33.05,TRADE
NSW1,2020/11/01 07:00:00,6173.74,32.81,TRADE
NSW1,2020/11/01 07:30:00,6299.21,32.38,TRADE
NSW1,2020/11/01 08:00:00,6446.78,33.09,TRADE
NSW1,2020/11/01 08:30:00,6664.77,34.16,TRADE
NSW1,2020/11/01 09:00:00,6709.47,31.13,TRADE
NSW1,2020/11/01 09:30:00,6666.87,33.74,TRADE
NSW1,2020/11/01 10:00:00,6692.79,35.49,TRADE
